X,Y,full_id,osm_id,osm_type,name,name:hi,name:pa,place,population,postal_code,wikidata,AND_a_nosr_p,alt_name,alt_name:ar,is_in:continent,is_in:country,is_in:country_code,is_in:state,name:ar,name:en,name:he,name:ja,name:kn,name:ml,name:ru,name:ta,name:uk,name:ur,name:zh,old_name,place:cca,wikipedia,ford,railway,internet_access,network,operator,public_transport,ref,train,platforms,power,gns:dsg,gns:uni,barrier,junction,amenity,aeroway,man_made,addr:postcode,building,int_name,tourism,website,disused,highway,abandoned:aeroway,brand:wikidata,short_name,addr:housenumber,fee,shop,designation,brand,cuisine,takeaway,addr:housename,addr:street,atm,historic,craft,delivery,office,addr:district,addr:full,addr:state,addr:city,opening_hours,phone,disused:railway,admin_level,access,religion,design,noexit,email,description,leisure,historic:name,historic:ref,tower:type,service_times,wheelchair,drive_through,cash_in,currency:INR,artwork_type,material,contact:helpline,contact:mobile,contact:phone,operator:type,addr:subdistrict,healthcare,health_facility:type,guest_house,internet_access:fee,addr:block,crossing,tactile_paving,natural,bicycle_parking,diet:vegetarian,bridge:support,content,landuse,residential,pipeline,brand:wikipedia,layer,parking,door,indoor,emergency,healthcare:speciality,golf,navigationaid,denomination,addr:place,sport,icon_url
81.8542514,25.4388801,n4218636530,"4218636530",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.9070358,25.1510972,n4219001980,"4219001980",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8306122,25.2702609,n4219003422,"4219003422",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8606685,25.2705525,n4219003423,"4219003423",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8367955,25.2711006,n4219003424,"4219003424",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8625648,25.2725729,n4219003425,"4219003425",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8331879,25.2727864,n4219003426,"4219003426",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8308625,25.2730338,n4219003427,"4219003427",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8603171,25.2733224,n4219003428,"4219003428",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8326327,25.2744793,n4219003429,"4219003429",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8616636,25.275156,n4219003430,"4219003430",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8588231,25.2756411,n4219003431,"4219003431",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8304735,25.2757018,n4219003432,"4219003432",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.860124,25.2775329,n4219003433,"4219003433",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8344137,25.2776372,n4219003434,"4219003434",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8562777,25.2780035,n4219003435,"4219003435",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8277699,25.278588,n4219003436,"4219003436",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8537699,25.2803633,n4219003437,"4219003437",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8602581,25.2805161,n4219003438,"4219003438",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.835956,25.2805234,n4219003439,"4219003439",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.825093,25.2814596,n4219003440,"4219003440",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8514927,25.2824831,n4219003441,"4219003441",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8603547,25.2834701,n4219003442,"4219003442",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8376779,25.283686,n4219003443,"4219003443",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8224215,25.2843263,n4219003444,"4219003444",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8486871,25.2846197,n4219003445,"4219003445",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.839636,25.2851799,n4219003446,"4219003446",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8604875,25.2862931,n4219003447,"4219003447",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8461819,25.2865623,n4219003448,"4219003448",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8416315,25.2866933,n4219003449,"4219003449",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8196481,25.2872608,n4219003450,"4219003450",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8379368,25.2875833,n4219003451,"4219003451",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8410535,25.2878113,n4219003452,"4219003452",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8354423,25.2879956,n4219003453,"4219003453",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.844181,25.2880732,n4219003454,"4219003454",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8153781,25.2881969,n4219003455,"4219003455",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8333261,25.2883254,n4219003456,"4219003456",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8426829,25.2885898,n4219003457,"4219003457",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.7765571,25.2888129,n4219003458,"4219003458",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8110329,25.2891185,n4219003459,"4219003459",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8580922,25.2893683,n4219003460,"4219003460",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8465078,25.2899915,n4219003461,"4219003461",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.7793305,25.290673,n4219003462,"4219003462",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8324383,25.2909834,n4219003463,"4219003463",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.7811571,25.2918758,n4219003464,"4219003464",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8583471,25.2919098,n4219003465,"4219003465",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8089086,25.2921887,n4219003466,"4219003466",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8491685,25.2921887,n4219003467,"4219003467",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8318187,25.2931902,n4219003468,"4219003468",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.7840432,25.2938183,n4219003469,"4219003469",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.858575,25.29433,n4219003470,"4219003470",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8518561,25.2943858,n4219003471,"4219003471",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8075085,25.294832,n4219003472,"4219003472",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8141778,25.2948963,n4219003473,"4219003473",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8058884,25.2954771,n4219003474,"4219003474",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8131505,25.2955171,n4219003475,"4219003475",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.7867763,25.2956347,n4219003476,"4219003476",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8159695,25.295648,n4219003477,"4219003477",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8313037,25.2958311,n4219003478,"4219003478",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8559304,25.2960324,n4219003479,"4219003479",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8178417,25.2964507,n4219003480,"4219003480",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8286081,25.2967211,n4219003481,"4219003481",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.852406,25.2970072,n4219003482,"4219003482",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.7944743,25.2972946,n4219003483,"4219003483",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8198024,25.2972437,n4219003484,"4219003484",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8180093,25.2974134,n4219003485,"4219003485",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8262853,25.2974777,n4219003486,"4219003486",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.789547,25.2974922,n4219003487,"4219003487",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8534788,25.297662,n4219003488,"4219003488",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8390955,25.1812918,n4219003904,"4219003904",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8814154,25.1815443,n4219003905,"4219003905",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.835099,25.1826851,n4219003906,"4219003906",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8308826,25.1841657,n4219003907,"4219003907",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8784703,25.1843453,n4219003908,"4219003908",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8272401,25.185457,n4219003909,"4219003909",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.875536,25.1871221,n4219003910,"4219003910",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8718131,25.1883697,n4219003911,"4219003911",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8683316,25.1895104,n4219003912,"4219003912",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8646891,25.1907288,n4219003913,"4219003913",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8610145,25.1918841,n4219003914,"4219003914",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.859035,25.1960247,n4219003915,"4219003915",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8611915,25.2002525,n4219003916,"4219003916",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.8630208,25.2038249,n4219003917,"4219003917",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
81.864893,25.2075136,n4219003918,"4219003918",node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
